"year","country","school_id","student_id","mother_educ","father_educ","gender","computer","internet","math","read","science","stu_wgt","desk","room","dishwasher","television","computer_n","car","book","wealth","escs"
2022,"MEX","48400076",48406509,"ISCED 2","ISCED 3B, C","female","yes","yes",453.171,579.723,472.798,180.7948,NA,"no",NA,"2","0","0","101-200",NA,0.1592
2022,"MEX","48400041",48406510,"ISCED 2","ISCED 3A","male","yes","yes",430.15,453.306,387.12,266.8843,NA,"no",NA,"1","1","3+","101-200",NA,-0.2384
2022,"MEX","48400228",48406511,"ISCED 3A","ISCED 3A","female","yes","no",416.2,474.071,436.118,238.5002,NA,"no",NA,"1","1","0","11-25",NA,-0.0228
2022,"MEX","48400221",48406512,"ISCED 3A","ISCED 3A","male","yes","yes",456.4,507.591,476.122,142.5382,NA,"yes",NA,"1","1","2","26-100",NA,0.7778
2022,"MEX","48400007",48406513,"less than ISCED1","ISCED 2","male","no","yes",296.224,305.939,301.635,432.5301,NA,"no",NA,NA,NA,"0","11-25",NA,-2.2035
2022,"MEX","48400210",48406514,"ISCED 2","ISCED 2","female","no","yes",415.918,432.435,347.59,229.4698,NA,"yes",NA,"2","0","1","11-25",NA,-1.9145
2022,"MEX","48400194",48406515,"ISCED 2","ISCED 3A","female","yes","yes",402.26,531.042,408.27,183.914,NA,"no",NA,"1","0","1","101-200",NA,-0.6789
2022,"MEX","48400257",48406516,"ISCED 3A","ISCED 2","male","no","yes",348.056,416.288,359.138,256.2015,NA,"no",NA,"2","0","0","0-10",NA,-1.588
2022,"MEX","48400176",48406517,"ISCED 3B, C","ISCED 3A","female","no","yes",454.202,501.044,455.87,195.1722,NA,"yes",NA,"1","1","1","26-100",NA,-0.8458
2022,"MEX","48400228",48406518,"less than ISCED1","less than ISCED1","female","no","no",468.23,459.63,419.884,238.5002,NA,"no",NA,"1","0","0","11-25",NA,-3.6094
2022,"MEX","48400228",48406519,"ISCED 2","ISCED 2","female","no","yes",365.381,423.702,442.547,238.5002,NA,"yes",NA,NA,NA,"0","11-25",NA,-2.4408
2022,"MEX","48400024",48406520,"ISCED 2","ISCED 2","male","no","no",330.964,346.031,352.751,264.296,NA,"yes",NA,"1","0","0","11-25",NA,-2.3114
2022,"MEX","48400131",48406521,"ISCED 2","ISCED 1","male","no","yes",306.56,293.028,349.499,417.6154,NA,"yes",NA,"1","1","1","26-100",NA,-1.8192
2022,"MEX","48400203",48406522,"ISCED 3A","ISCED 3A","male","yes","yes",383.213,415.101,413.341,343.7981,NA,"no",NA,"2","0","1","11-25",NA,-0.6053
2022,"MEX","48400087",48406523,"ISCED 3B, C","ISCED 1","male","yes","yes",357.303,394.334,385.744,164.833,NA,"no",NA,"1","1","1","11-25",NA,-1.6293
2022,"MEX","48400008",48406524,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",527.02,587.649,517.434,118.5916,NA,"no",NA,"3+","1","2","more than 500",NA,1.4021
2022,"MEX","48400235",48406525,"ISCED 2","ISCED 2","male","yes","no",332.186,329.369,260.8,417.6154,NA,"no",NA,"1","0","0","11-25",NA,-2.5149
2022,"MEX","48400064",48406526,"ISCED 3A","ISCED 3A","female","yes","yes",321.506,297.245,299.819,220.4185,NA,"yes",NA,"1","1","2","26-100",NA,-1.5374
2022,"MEX","48400131",48406527,"ISCED 2","ISCED 3A","male","yes","yes",324.225,346.008,361.269,417.6154,NA,"yes",NA,"1","0","0","11-25",NA,-1.8408
2022,"MEX","48400211",48406528,"ISCED 2","ISCED 2","male","no","yes",516.54,521.963,557.945,188.8838,NA,"yes",NA,"2","0","3+","11-25",NA,-1.6687
2022,"MEX","48400269",48406529,"ISCED 3A","ISCED 3A","male","yes","yes",536.606,574.391,539.268,219.3481,NA,"yes",NA,"2","1","3+","201-500",NA,-0.7947
2022,"MEX","48400203",48406530,"ISCED 3B, C","ISCED 2","male","yes","yes",397.052,458.027,431.793,343.7981,NA,"no",NA,"1","0","0","101-200",NA,0.2506
2022,"MEX","48400042",48406531,"ISCED 3A","less than ISCED1","female","no","yes",407.834,397.611,408.082,377.5279,NA,"no",NA,"1","0","0","11-25",NA,-0.0613
2022,"MEX","48400071",48406532,"ISCED 2","ISCED 3A","female","yes","yes",308.252,326.144,318.808,251.3401,NA,"no",NA,"2","0","0","11-25",NA,0.0712
2022,"MEX","48400183",48406533,"ISCED 3A","ISCED 3A","male","yes","yes",398.717,479.608,483.271,252.4722,NA,"no",NA,"1","1","0","11-25",NA,-0.3316
2022,"MEX","48400013",48406534,"ISCED 2","ISCED 1","female","no","yes",334.976,335.234,366.425,220.2676,NA,"yes",NA,"1","0","1","11-25",NA,-2.0045
2022,"MEX","48400273",48406535,"ISCED 2","ISCED 2","female","yes","yes",426.675,410.998,350.129,222.7377,NA,"yes",NA,"1","0","1","11-25",NA,-1.458
2022,"MEX","48400168",48406536,"ISCED 2","ISCED 2","male","no","yes",432.909,481.073,405.553,229.4079,NA,"yes",NA,"1","0","1","11-25",NA,-2.0347
2022,"MEX","48400178",48406537,"ISCED 3A","ISCED 2","female","yes","yes",486.537,511.675,559.802,246.4204,NA,"yes",NA,"1","0","0","26-100",NA,-0.5045
2022,"MEX","48400143",48406538,"ISCED 2",NA,"female","no","no",345.156,258.78,300.313,385.7496,NA,"no",NA,"1","0","0","11-25",NA,-3.0895
2022,"MEX","48400103",48406539,"ISCED 2","ISCED 3B, C","male","no","yes",465.917,399.287,477.15,244.6944,NA,"no",NA,"1","0","0","11-25",NA,-1.4111
2022,"MEX","48400149",48406541,"less than ISCED1","ISCED 2","male","no","yes",411.96,392.791,423.401,248.8268,NA,"no",NA,"1","0","0","11-25",NA,-2.0325
2022,"MEX","48400086",48406542,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",506.615,486.516,529.716,446.8191,NA,"no",NA,"1","0","1","101-200",NA,0.2998
2022,"MEX","48400237",48406544,"ISCED 3A","ISCED 2","female","no","yes",477.549,487.984,509.111,300.0191,NA,"no",NA,"1","0","0","26-100",NA,-1.5972
2022,"MEX","48400212",48406545,"ISCED 2","ISCED 2","female","no","no",287.639,336.742,325.221,208.4727,NA,"no",NA,"1","0","0","11-25",NA,-2.5523
2022,"MEX","48400063",48406546,"ISCED 3A","ISCED 3A","female","yes","yes",420.005,471.21,434.081,197.5138,NA,"no",NA,"2","2","2","101-200",NA,0.5534
2022,"MEX","48400162",48406547,"less than ISCED1","ISCED 3A","female","yes","yes",341.016,422.7,362.498,108.8188,NA,"no",NA,"1","1","0","26-100",NA,-1.4975
2022,"MEX","48400061",48406548,"ISCED 3A","ISCED 2","male","no","yes",338.57,326.828,319.958,156.7169,NA,"no",NA,"2","0","1","26-100",NA,-1.5342
2022,"MEX","48400110",48406549,"ISCED 3A","ISCED 2","male","no","yes",459.567,535.474,506.139,211.2524,NA,"no",NA,"1","0","1","11-25",NA,-1.4263
2022,"MEX","48400015",48406550,"ISCED 3B, C","ISCED 3A","female","no","yes",397.64,406.952,437.061,283.8134,NA,"no",NA,"1","0","0","26-100",NA,-0.099
2022,"MEX","48400128",48406551,"less than ISCED1","ISCED 2","male","no","no",260.87,237.276,215.059,234.1139,NA,"yes",NA,"2",NA,"3+","0-10",NA,-1.5828
2022,"MEX","48400127",48406552,"ISCED 1","ISCED 2","female","yes","yes",435.837,411.504,429.477,153.9767,NA,"yes",NA,"2","0","2","26-100",NA,-0.607
2022,"MEX","48400233",48406553,"ISCED 2","ISCED 2","female","no","no",410.485,465.964,456.812,216.188,NA,"no",NA,"1","0","0","11-25",NA,-2.4371
2022,"MEX","48400201",48406554,"ISCED 2","ISCED 3A","male","no","yes",312.176,279.279,360.36,218.0442,NA,"yes",NA,"1","1","1","101-200",NA,-0.6355
2022,"MEX","48400010",48406555,"ISCED 2","ISCED 1","male","yes","yes",417.772,429.8,448.784,117.1076,NA,"yes",NA,"1","1","2","26-100",NA,-0.6035
2022,"MEX","48400133",48406556,NA,"less than ISCED1","female","yes","no",262.487,312.115,281.423,218.7644,NA,NA,NA,"1","0","0","11-25",NA,-3.9082
2022,"MEX","48400083",48406557,NA,"ISCED 1","male","yes","yes",368.58,328.346,404.362,228.1698,NA,"yes",NA,NA,NA,"0",NA,NA,-2.5999
2022,"MEX","48400253",48406558,"ISCED 3A","ISCED 3B, C","female","no","yes",391.266,432.699,432.811,198.5217,NA,"no",NA,"1",NA,"1","11-25",NA,-0.0881
2022,"MEX","48400013",48406559,"ISCED 2","ISCED 2","female","yes","yes",433.902,428.631,394.089,220.2676,NA,"yes",NA,"1","1","0","11-25",NA,-2.0349
2022,"MEX","48400135",48406560,"ISCED 1","ISCED 1","female","no","no",390.019,399.102,404.805,207.1779,NA,"no",NA,"1","0","0","101-200",NA,-3.295
2022,"MEX","48400102",48406561,"ISCED 2","ISCED 3B, C","female","no","yes",363.22,406.671,401.89,223.8876,NA,"yes",NA,"1","0","0","201-500",NA,0.3425
2022,"MEX","48400266",48406562,"ISCED 3A","ISCED 3B, C","male","no","yes",458.973,490.539,466.651,200.9251,NA,"yes",NA,"1","0","1","11-25",NA,-0.8636
2022,"MEX","48400244",48406563,"ISCED 3A","ISCED 3B, C","female","yes","yes",452.719,551.325,517.853,195.3012,NA,"no",NA,"2","1","1","26-100",NA,0.8017
2022,"MEX","48400086",48406565,"ISCED 3A","ISCED 3A","male","yes","yes",508.863,464.371,483.089,446.8191,NA,"yes",NA,"1","1","1","101-200",NA,0.0588
2022,"MEX","48400154",48406566,"ISCED 3A","ISCED 2","female","no","no",324.296,415.928,388.142,211.2477,NA,"yes",NA,"1","0","3+","11-25",NA,-1.8179
2022,"MEX","48400042",48406567,"ISCED 3A","ISCED 1","female","yes","yes",302.505,395.131,301.796,377.5279,NA,"yes",NA,"1","0","2","11-25",NA,-0.765
2022,"MEX","48400161",48406568,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",468.297,490.615,486.692,244.6814,NA,"yes",NA,"2","1","3+","11-25",NA,0.9983
2022,"MEX","48400090",48406569,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",390.199,464.563,403.583,150.1207,NA,"yes",NA,"2","2","2","101-200",NA,0.8025
2022,"MEX","48400065",48406570,"ISCED 3B, C","ISCED 3B, C","female",NA,NA,308.308,281.781,327.706,157.1569,NA,NA,NA,"1",NA,NA,"201-500",NA,0.0345
2022,"MEX","48400104",48406571,NA,NA,"male","yes","yes",327.766,290.008,321.381,194.0361,NA,"no",NA,"2","1","2","0-10",NA,-1.2833
2022,"MEX","48400118",48406572,"ISCED 2","ISCED 2","male","yes","yes",450.392,520.779,473.382,267.1581,NA,"yes",NA,"1","2","1","26-100",NA,-2.0953
2022,"MEX","48400005",48406573,"ISCED 2","ISCED 3A","female","no","no",376.88,379.037,423.261,327.3562,NA,"no",NA,"1","0","0","0-10",NA,-1.8076
2022,"MEX","48400030",48406574,"ISCED 2","ISCED 2","female",NA,NA,344.538,324.014,354.752,192.3214,NA,NA,NA,"2",NA,NA,"11-25",NA,-0.7927
2022,"MEX","48400001",48406575,"ISCED 1","ISCED 2","male","yes","yes",478.425,571.834,525.735,238.5801,NA,"yes",NA,"2","1","0","11-25",NA,-1.1008
2022,"MEX","48400228",48406576,"ISCED 3A","ISCED 3B, C","female","yes","yes",341.203,407.253,369.904,238.5002,NA,"no",NA,"1","0","0","0-10",NA,-1.7043
2022,"MEX","48400144",48406577,"ISCED 3A","ISCED 2","male","yes","yes",367.112,417.763,405.089,150.8958,NA,"no",NA,"1","1","0","11-25",NA,-1.5427
2022,"MEX","48400056",48406578,"ISCED 3B, C","ISCED 1","male","yes","yes",473.654,532.435,488.376,163.0559,NA,"no",NA,"1","0","2","11-25",NA,0.157
2022,"MEX","48400025",48406579,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",351.79,377.545,337.819,122.2864,NA,"yes",NA,"2","2","3+","26-100",NA,1.0668
2022,"MEX","48400153",48406580,"ISCED 3A","ISCED 2","female","no","yes",346.523,417.238,381.037,237.9526,NA,"no",NA,"0","1","1","0-10",NA,-1.7809
2022,"MEX","48400140",48406581,"ISCED 3A","ISCED 3A","female","yes","yes",459.318,487.852,505.407,61.23326,NA,"no",NA,"2","1","0","201-500",NA,-0.0515
2022,"MEX","48400169",48406582,"ISCED 1","ISCED 1","male","no","yes",339.136,253.227,317.701,432.5301,NA,"no",NA,"1","1","0","0-10",NA,-2.8703
2022,"MEX","48400090",48406583,"ISCED 2","ISCED 2","male","no","yes",502.455,533.387,504.072,147.1882,NA,"yes",NA,"1","0","1","11-25",NA,-2.1297
2022,"MEX","48400194",48406584,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",456.408,488.008,504.81,178.1667,NA,"yes",NA,"1","0","2","26-100",NA,-0.8531
2022,"MEX","48400015",48406585,"ISCED 2","ISCED 3B, C","female","yes","no",375.39,344.269,374.946,283.8134,NA,"no",NA,"1","0","1","11-25",NA,-0.7967
2022,"MEX","48400186",48406586,"ISCED 1","ISCED 2","female","no","yes",413.231,416.014,407.714,148.8081,NA,"yes",NA,"1","0","2","11-25",NA,-2.3144
2022,"MEX","48400203",48406587,"ISCED 3A","ISCED 2","female","no","yes",271.817,380.473,311.019,337.2416,NA,"no",NA,"2","0","1","11-25",NA,-0.6096
2022,"MEX","48400244",48406588,"ISCED 3A","ISCED 2","male","yes","yes",513.63,556.072,545.163,231.7831,NA,"no",NA,"2","0","2","101-200",NA,0.7913
2022,"MEX","48400228",48406589,"ISCED 2","ISCED 3A","male","no","yes",523.309,501.875,524.372,238.5002,NA,"yes",NA,"1","0","1","11-25",NA,0.1769
2022,"MEX","48400143",48406590,"ISCED 2","ISCED 2","male","no","yes",405.841,411.248,437.983,351.7204,NA,"yes",NA,"1","0","1","101-200",NA,-2.129
2022,"MEX","48400178",48406591,"ISCED 3A","ISCED 3A","male","yes","yes",409.572,436.844,425.709,273.0066,NA,"no",NA,"0","1","0","26-100",NA,-0.7321
2022,"MEX","48400241",48406593,"ISCED 3A","ISCED 3A","male","yes","yes",366.613,440.41,461.209,217.32,NA,"no",NA,"1","1","1","26-100",NA,-0.37
2022,"MEX","48400130",48406594,"ISCED 3A","ISCED 3B, C","male","yes","yes",377.993,362.081,415.774,125.975,NA,"yes",NA,"1","1","2","26-100",NA,-0.5774
2022,"MEX","48400229",48406595,"ISCED 3A","ISCED 3A","male","no","yes",391.926,404.309,387.174,297.8926,NA,"no",NA,"1","0","3+","11-25",NA,-1.0558
2022,"MEX","48400062",48406597,"ISCED 3A",NA,"female","yes","yes",396.545,467.272,502.984,161.1602,NA,"yes",NA,"1","0","2","11-25",NA,-0.5472
2022,"MEX","48400118",48406599,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",360.887,444.868,390.835,275.0987,NA,NA,NA,"1","0","1","101-200",NA,0.4978
2022,"MEX","48400231",48406600,"ISCED 3A","ISCED 3A","female","yes","no",418.833,442.158,394.881,239.8845,NA,"no",NA,"1","1","0","0-10",NA,-1.4266
2022,"MEX","48400073",48406601,"ISCED 3A","ISCED 3B, C","male","yes","yes",551.842,467.771,529.031,223.6103,NA,"no",NA,"2","0","3+","101-200",NA,1.1544
2022,"MEX","48400083",48406602,"ISCED 3B, C","ISCED 2","female","yes","yes",368.032,401.062,368.098,220.5901,NA,"yes",NA,"1","1","0","101-200",NA,0.3655
2022,"MEX","48400162",48406603,"ISCED 2","ISCED 2","male","yes","yes",407.25,444.971,406.407,109.267,NA,"no",NA,"1","1","0","more than 500",NA,-1.4043
2022,"MEX","48400156",48406604,"ISCED 3A","ISCED 2","male","no","yes",436.586,487.319,436.942,196.3198,NA,"no",NA,"1","0","2","11-25",NA,-1.9144
2022,"MEX","48400004",48406605,"ISCED 3A","ISCED 3A","female","yes","yes",461.028,460.34,482.135,349.1518,NA,"yes",NA,"1","0","2","11-25",NA,-0.4368
2022,"MEX","48400266",48406606,"ISCED 2","ISCED 3A","male","yes","yes",577.173,562.139,526.176,200.9251,NA,"yes",NA,"2","1","2","201-500",NA,0.1613
2022,"MEX","48400176",48406607,"ISCED 3A","ISCED 2","female","no","yes",395.499,514.582,409.742,195.1722,NA,"no",NA,"1","0","1","11-25",NA,-0.0877
2022,"MEX","48400214",48406608,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",501.096,472.965,511.944,170.4205,NA,"yes",NA,"2","0","1","201-500",NA,0.3228
2022,"MEX","48400026",48406609,"ISCED 3A","ISCED 3A","female","no","yes",397.973,395.044,400.106,186.1508,NA,"yes",NA,"3+","1","2","more than 500",NA,1.2312
2022,"MEX","48400247",48406610,"ISCED 1","ISCED 2","female","no","yes",368.696,390.568,359.84,237.1475,NA,"no",NA,"1","0","0","0-10",NA,-2.2554
2022,"MEX","48400170",48406611,"ISCED 3A","ISCED 3A","female","no","yes",510.413,516.991,485.84,219.0384,NA,"no",NA,"1","1","0","11-25",NA,-1.2676
2022,"MEX","48400181",48406612,"ISCED 2","ISCED 2","male","yes","yes",343.302,428.703,415.595,62.6467,NA,"no",NA,"1","0","0","101-200",NA,-0.6952
2022,"MEX","48400187",48406613,"ISCED 2","ISCED 3A","male","no","yes",459.443,483.71,466.023,159.2549,NA,"yes",NA,"1","0","1","26-100",NA,0.276
2022,"MEX","48400247",48406614,"ISCED 3B, C","ISCED 3A","female","yes","yes",395.705,506.835,483.592,237.1475,NA,"no",NA,"1","0","1","101-200",NA,-0.1459
2022,"MEX","48400061",48406615,"ISCED 2","less than ISCED1","male","yes","yes",359.702,352.849,342.843,156.7169,NA,"yes",NA,"1","0","0","11-25",NA,-2.1192
2022,"MEX","48400075",48406616,"ISCED 2","ISCED 3A","male","no","no",600.1,548.145,558.862,181.7567,NA,"yes",NA,"2","2","3+","101-200",NA,-0.677
2022,"MEX","48400124",48406617,"ISCED 2","ISCED 2","male","no","yes",384.302,418.712,339.534,222.7291,NA,"yes",NA,"2","0","2","11-25",NA,-0.9538
2022,"MEX","48400258",48406618,"ISCED 2","ISCED 3A","female","no","no",339.393,410.731,370.154,241.4061,NA,"yes",NA,"1","0","0","11-25",NA,-1.3948
2022,"MEX","48400237",48406619,"ISCED 1","ISCED 1","female","no","no",297.988,310.854,332.061,300.0191,NA,"no",NA,"1","0","0","0-10",NA,-3.5951
2022,"MEX","48400076",48406620,"ISCED 3B, C",NA,"female","yes","yes",425.97,439.966,474.912,180.7948,NA,"yes",NA,"2","1","0","201-500",NA,0.8772
2022,"MEX","48400148",48406621,"ISCED 2","less than ISCED1","female","no","yes",331.581,337.485,306.946,129.299,NA,"yes",NA,"1","0","0","26-100",NA,-2.3279
2022,"MEX","48400243",48406622,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",473.019,468.445,537.814,127.2105,NA,"yes",NA,"2","0","1","26-100",NA,0.7333
2022,"MEX","48400132",48406623,"ISCED 3B, C","ISCED 3B, C","male","no","yes",395.917,403.279,439.309,97.44471,NA,"no",NA,"1","0","0","11-25",NA,-0.1599
2022,"MEX","48400214",48406624,"ISCED 3B, C","ISCED 3A","male","yes","yes",527.804,501.824,508.487,170.4205,NA,"yes",NA,"2","1","2","101-200",NA,0.9953
2022,"MEX","48400154",48406625,"ISCED 1","ISCED 3A","male","yes","yes",378.944,404.75,367.419,227.7642,NA,"yes",NA,"2","0","2","11-25",NA,-1.3236
2022,"MEX","48400042",48406626,"ISCED 1","ISCED 1","female","no","yes",229.625,262.767,277.506,377.5279,NA,"yes",NA,"2","0","1","0-10",NA,-2.0137
2022,"MEX","48400261",48406627,"less than ISCED1","less than ISCED1","male","no","no",451.216,480.161,455.758,221.6413,NA,"no",NA,"1","0","0","101-200",NA,-3.2356
2022,"MEX","48400076",48406628,"ISCED 3A","ISCED 1","male","no","yes",410.806,398.721,356.462,167.6893,NA,"yes",NA,"2","0","1","11-25",NA,-1.6708
2022,"MEX","48400149",48406629,"ISCED 3A","ISCED 2","female","yes","yes",308.362,380.069,339.178,245.6689,NA,"no",NA,"1","1","0","26-100",NA,-0.9218
2022,"MEX","48400070",48406630,"ISCED 2","ISCED 1","male","no","yes",373.109,412.93,455.363,214.144,NA,"no",NA,"2","0","0","201-500",NA,-2.0693
2022,"MEX","48400164",48406631,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",349.932,378.802,376.492,192.13,NA,"yes",NA,"2","3+","3+","26-100",NA,1.0491
2022,"MEX","48400066",48406632,"less than ISCED1","less than ISCED1","female","no","no",365.659,396.28,325.786,182.3948,NA,"no",NA,"1","0","0","0-10",NA,-4.094
2022,"MEX","48400180",48406633,"ISCED 3A","ISCED 3A","female","yes","yes",475.503,510.699,480.289,211.6033,NA,"yes",NA,"1","0","1","26-100",NA,-1.2347
2022,"MEX","48400060",48406634,"ISCED 2","ISCED 2","male","no","yes",379.068,397.295,388.304,432.5301,NA,"yes",NA,"1","0","1","26-100",NA,-2.1685
2022,"MEX","48400261",48406635,"ISCED 2","ISCED 3A","female","yes","yes",361.328,422.835,391.257,221.6413,NA,"yes",NA,"1","0","0","11-25",NA,-1.4627
2022,"MEX","48400268",48406636,"ISCED 2","ISCED 3A","female","yes","yes",392.278,382.511,332.93,210.2246,NA,"no",NA,"1","1","1","201-500",NA,-1.079
2022,"MEX","48400132",48406637,"ISCED 3A","ISCED 3A","male","no","yes",407.626,405.159,402.887,99.25386,NA,"no",NA,"1","0","0","26-100",NA,-1.3852
2022,"MEX","48400107",48406638,"ISCED 2","ISCED 1","female","no","yes",397.806,362.116,345.458,198.5455,NA,"no",NA,"1","0","0","26-100",NA,-2.3999
2022,"MEX","48400193",48406639,"ISCED 3A","ISCED 2","male","yes","yes",318.921,441.877,346.717,262.7108,NA,"yes",NA,"2","0","2","11-25",NA,0.5344
2022,"MEX","48400128",48406641,"ISCED 2","ISCED 3A","female","yes","yes",328.846,345.885,292.766,230.2321,NA,"no",NA,"1","0","0","101-200",NA,-1.6291
2022,"MEX","48400020",48406642,"ISCED 3A","ISCED 3B, C","female","yes","yes",425.234,517.038,503.456,92.32388,NA,"yes",NA,"1","1","2","11-25",NA,0.4476
2022,"MEX","48400042",48406643,"less than ISCED1","ISCED 1","female","yes","yes",249.002,336.773,238.203,377.5279,NA,"no",NA,"3+","1","3+","11-25",NA,-0.0674
2022,"MEX","48400226",48406644,"ISCED 3A","ISCED 3A","male","no","yes",347.648,365.166,411.404,96.48747,NA,"no",NA,"1","0","0","11-25",NA,-0.1899
2022,"MEX","48400278",48406645,"ISCED 2",NA,"male","no","no",325.37,357.545,359.887,62.89487,NA,"no",NA,NA,NA,"0","0-10",NA,-3.6681
2022,"MEX","48400078",48406647,"ISCED 1","ISCED 2","male","no","yes",316.16,361.612,347.644,218.984,NA,"no",NA,"1","0","1","0-10",NA,-2.1849
2022,"MEX","48400157",48406648,"ISCED 3A","ISCED 3A","male","no","yes",347.658,363.37,370.737,64.56856,NA,"yes",NA,"1","0","0","0-10",NA,-1.1769
2022,"MEX","48400167",48406649,"ISCED 3B, C","ISCED 3A","male","yes","yes",541.596,514.662,523.761,254.2877,NA,"no",NA,"2","0","2","11-25",NA,-1.1049
2022,"MEX","48400119",48406650,"ISCED 1","ISCED 2","female","yes","yes",340.961,401.335,393.956,261.9219,NA,"no",NA,"1","0","0","0-10",NA,-2.2919
2022,"MEX","48400032",48406651,"ISCED 2","ISCED 3A","female","yes","yes",370.082,448.71,383.801,178.1667,NA,"yes",NA,"1","1","1","101-200",NA,-0.7705
2022,"MEX","48400262",48406652,"ISCED 3A","ISCED 2","female","no","no",307.837,401.166,314.314,198.5455,NA,"no",NA,"1","0","1","26-100",NA,-1.1982
2022,"MEX","48400044",48406653,"ISCED 2","ISCED 3A","male","no","no",302.158,321.46,341.63,315.3583,NA,"yes",NA,"1","0","1","0-10",NA,-0.8726
2022,"MEX","48400152",48406654,"ISCED 1","ISCED 2","male",NA,NA,261.563,267.522,252.802,115.6912,NA,NA,NA,NA,NA,NA,"11-25",NA,0.1727
2022,"MEX","48400066",48406655,"ISCED 3B, C","ISCED 2","female","no","yes",256.642,340.496,202.881,182.3948,NA,"no",NA,"1","0","0","0-10",NA,-0.2761
2022,"MEX","48400205",48406656,"ISCED 2","ISCED 1","female","no","yes",352.046,362.369,392.143,78.59581,NA,"no",NA,"1","0","0","11-25",NA,-2.6857
2022,"MEX","48400170",48406657,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",421.852,419.448,490.358,242.4896,NA,"yes",NA,"1","1","0","11-25",NA,-1.4081
2022,"MEX","48400086",48406659,"ISCED 3A","ISCED 2","male","yes","yes",391.069,506.609,513.44,446.8191,NA,"yes",NA,"1","0","3+","0-10",NA,-0.0953
2022,"MEX","48400273",48406660,"ISCED 2","ISCED 2","male","yes","yes",493.428,498.454,512.702,214.6083,NA,"yes",NA,"2","0","2","11-25",NA,-1.8534
2022,"MEX","48400281",48406661,"ISCED 3A","ISCED 3B, C","female","yes","yes",447.27,478.543,498.973,343.9687,NA,"yes",NA,"2","0","3+",NA,NA,1.7848
2022,"MEX","48400114",48406662,"ISCED 2","ISCED 2","female","yes","yes",426.219,526.298,411.712,240.3528,NA,"yes",NA,"1","0","1","11-25",NA,-0.3145
2022,"MEX","48400069",48406663,"ISCED 2","ISCED 3B, C","female","no","yes",318.508,395.785,327.925,220.6187,NA,"yes",NA,"1","0","1","11-25",NA,-1.796
2022,"MEX","48400003",48406664,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",512.824,478.023,496.181,224.7671,NA,"no",NA,"1","0","1","more than 500",NA,0.9725
2022,"MEX","48400246",48406665,"ISCED 2","ISCED 2","female","yes","yes",358.985,367.155,308.104,784.3405,NA,"no",NA,"1","1","0","11-25",NA,-2.1619
2022,"MEX","48400228",48406666,"ISCED 3B, C","ISCED 3A","male","yes","yes",265.749,295.706,286.014,238.5002,NA,"yes",NA,NA,NA,"1","0-10",NA,-0.8353
2022,"MEX","48400059",48406667,"ISCED 2","ISCED 3A","male","yes","no",424.765,419.672,422.869,104.2764,NA,"no",NA,"2","1","3+","11-25",NA,-1.3738
2022,"MEX","48400239",48406668,"ISCED 2","ISCED 3A","male","yes","yes",447.097,505.584,501.473,53.20806,NA,"yes",NA,NA,"1","2","101-200",NA,0.6782
2022,"MEX","48400016",48406669,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",425.291,424.188,463.432,218.5646,NA,"yes",NA,"2","1","1","11-25",NA,0.4323
2022,"MEX","48400119",48406670,"ISCED 2","ISCED 2","male","yes","yes",387.789,373.513,470.427,269.388,NA,"yes",NA,"2","1","1","11-25",NA,-1.5095
2022,"MEX","48400259",48406671,"ISCED 2","ISCED 3B, C","female","yes","yes",483.731,549.985,416.326,174.8044,NA,"no",NA,"2","1","2","101-200",NA,0.6382
2022,"MEX","48400133",48406672,"ISCED 3A","ISCED 3A","male","yes","yes",475.967,503.493,491.92,218.7644,NA,"no",NA,"0","0","0","0-10",NA,-1.8303
2022,"MEX","48400131",48406673,"ISCED 2","ISCED 2","male","yes","yes",364.523,404.779,406.729,417.6154,NA,"yes",NA,"1","0","2","26-100",NA,-1.4545
2022,"MEX","48400068",48406674,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",414.493,457.355,422.551,165.2109,NA,"yes",NA,"2","1","1","101-200",NA,0.6143
2022,"MEX","48400015",48406675,"ISCED 3A","ISCED 3A","male","no","yes",339.558,332.265,340.732,283.8134,NA,"yes",NA,"2","0","1","26-100",NA,0.1161
2022,"MEX","48400057",48406676,"ISCED 3A","ISCED 2","female","yes","yes",350.188,342.176,419.715,196.355,NA,"yes",NA,"2","1","1","11-25",NA,-0.9993
2022,"MEX","48400133",48406677,"ISCED 3B, C","ISCED 1","female","no","yes",320.444,314.079,352.681,218.7644,NA,"yes",NA,"1","0","0","201-500",NA,-0.15
2022,"MEX","48400284",48406678,"ISCED 3A","ISCED 2","female","no","no",361.183,396.385,347.499,241.333,NA,"no",NA,"1","0","0","0-10",NA,-2.1589
