educacion_madre,educacion_padre,genero,computadora,internet,matematicas,comprension_lectora,ciencias,cuarto_propio,television,auto,libros,indice_socioeconomico,matematicasCategoria,comprension_lectoraCategoria,cienciasCategoria,indice_socioeconomicoCategoria,rendimiento_general,rendimiento_general_categoria,id_alumno
4,4,0,1,0,310.903,316.162,283.722,1,1,0,3,-0.1499,Bajo,Bajo,Bajo,Medio,303.59566666666666,Bajo,4880
3,3,0,0,1,291.079,284.152,307.06,0,1,1,3,-2.2238,Bajo,Bajo,Bajo,Bajo,294.097,Bajo,4881
3,4,1,0,1,300.612,229.53,230.183,1,1,0,0,-1.1529,Bajo,Bajo,Bajo,Medio,253.4416666666667,Bajo,4882
4,5,0,0,0,341.237,245.822,360.65,1,1,0,1,-1.1405,Medio,Bajo,Medio,Medio,315.903,Bajo,4883
3,3,0,0,0,324.683,248.627,287.508,1,1,1,0,-1.9527,Bajo,Bajo,Bajo,Medio,286.9393333333333,Bajo,4884
4,3,1,1,1,299.638,379.804,274.828,1,1,1,0,-0.5036,Bajo,Medio,Bajo,Medio,318.09,Bajo,4885
3,3,1,0,1,307.929,187.509,294.736,1,1,1,1,-1.4359,Bajo,Bajo,Bajo,Medio,263.3913333333333,Bajo,4886
3,2,0,0,0,347.461,282.452,312.78,1,1,0,2,-1.7108,Medio,Bajo,Medio,Medio,314.231,Bajo,4887
1,2,1,0,1,317.423,279.858,296.793,1,1,1,1,-2.2957,Bajo,Bajo,Bajo,Bajo,298.02466666666663,Bajo,4888
3,0,1,0,1,302.644,340.621,305.655,0,1,1,0,-1.5824,Bajo,Medio,Bajo,Medio,316.3066666666667,Bajo,4889
0,1,1,0,0,310.311,291.858,325.185,1,1,0,0,-3.6205,Bajo,Bajo,Medio,Bajo,309.118,Bajo,4890
4,5,0,1,1,302.715,289.128,323.509,0,1,1,2,-0.7482,Bajo,Bajo,Medio,Medio,305.1173333333333,Bajo,4891
3,2,0,1,1,301.66,320.761,283.236,0,1,0,1,-2.1285,Bajo,Medio,Bajo,Medio,301.8856666666667,Bajo,4892
1,2,0,0,0,314.145,263.137,352.8,1,1,1,2,-2.6333,Bajo,Bajo,Medio,Bajo,310.0273333333333,Bajo,4893
1,3,1,0,1,285.945,322.414,339.597,0,1,0,0,-2.3795,Bajo,Medio,Medio,Bajo,315.9853333333333,Bajo,4894
3,1,1,0,1,324.764,353.674,288.375,0,1,1,1,-2.3133,Bajo,Medio,Bajo,Bajo,322.271,Bajo,4895
3,3,1,0,0,251.709,227.696,235.327,1,1,1,1,-2.208,Bajo,Bajo,Bajo,Bajo,238.244,Bajo,4896
2,4,1,0,1,307.295,261.955,240.806,0,1,0,0,-2.2264,Bajo,Bajo,Bajo,Bajo,270.01866666666666,Bajo,4897
4,4,0,0,0,272.206,253.359,295.541,1,1,0,1,-1.224,Bajo,Bajo,Bajo,Medio,273.702,Bajo,4898
2,1,0,0,1,288.755,315.192,259.616,0,1,0,0,-3.1389,Bajo,Bajo,Bajo,Bajo,287.85433333333333,Bajo,4899
2,3,0,0,0,245.375,311.676,338.65,1,1,1,2,-2.4251,Bajo,Bajo,Medio,Bajo,298.56699999999995,Bajo,4900
4,4,0,1,0,314.016,298.655,280.101,0,1,1,1,-0.6329,Bajo,Bajo,Bajo,Medio,297.59066666666666,Bajo,4901
3,3,1,1,1,313.081,290.645,315.173,0,1,1,3,-1.3234,Bajo,Bajo,Medio,Medio,306.29966666666667,Bajo,4902
4,2,1,1,1,256.629,295.303,272.232,1,1,1,1,-1.2429,Bajo,Bajo,Bajo,Medio,274.72133333333335,Bajo,4903
3,3,0,0,1,291.079,284.152,307.06,0,1,1,3,-2.2238,Bajo,Bajo,Bajo,Bajo,294.097,Bajo,4904
3,4,0,0,1,312.176,279.279,360.36,1,1,1,3,-0.6355,Bajo,Bajo,Medio,Medio,317.27166666666665,Bajo,4905
4,4,1,1,1,288.125,268.832,302.36,1,1,0,1,-1.4207,Bajo,Bajo,Bajo,Medio,286.439,Bajo,4906
3,3,0,0,0,198.094,190.495,306.756,0,1,1,1,-1.3494,Bajo,Bajo,Bajo,Medio,231.78166666666667,Bajo,4907
0,3,1,1,1,281.456,216.661,368.366,1,1,1,1,0.1205,Bajo,Bajo,Medio,Alto,288.82766666666663,Bajo,4908
2,2,1,0,0,315.942,347.885,294.322,1,1,0,1,-2.624,Bajo,Medio,Bajo,Bajo,319.383,Bajo,4909
3,2,0,0,1,306.56,293.028,349.499,1,1,1,2,-1.8192,Bajo,Bajo,Medio,Medio,316.3623333333333,Bajo,4910
3,5,0,1,1,305.639,286.302,334.191,1,1,1,1,0.4954,Bajo,Bajo,Medio,Alto,308.71066666666667,Bajo,4911
3,3,0,0,0,284.815,307.413,323.825,1,1,1,2,-2.1636,Bajo,Bajo,Medio,Medio,305.35100000000006,Bajo,4912
2,1,1,0,0,309.433,289.806,313.255,1,1,0,2,-2.8134,Bajo,Bajo,Medio,Bajo,304.1646666666667,Bajo,4913
5,5,0,0,0,265.221,232.218,191.057,1,1,0,1,-1.5699,Bajo,Bajo,Bajo,Medio,229.49866666666665,Bajo,4914
4,3,1,0,1,294.088,346.967,293.204,1,1,1,1,-1.3326,Bajo,Medio,Bajo,Medio,311.41966666666667,Bajo,4915
3,4,0,0,0,214.595,226.799,191.542,1,1,1,1,0.0962,Bajo,Bajo,Bajo,Alto,210.97866666666667,Bajo,4916
2,3,1,0,0,298.569,247.515,277.348,1,1,0,2,-2.4533,Bajo,Bajo,Bajo,Bajo,274.4773333333333,Bajo,4917
3,3,0,0,1,291.079,284.152,307.06,0,1,1,3,-2.2238,Bajo,Bajo,Bajo,Bajo,294.097,Bajo,4918
3,2,1,0,1,270.809,307.58,353.8,0,1,1,1,-1.9571,Bajo,Bajo,Medio,Medio,310.7296666666667,Bajo,4919
4,0,0,0,1,258.495,267.385,307.451,1,1,1,1,-1.2741,Bajo,Bajo,Bajo,Medio,277.777,Bajo,4920
4,3,1,0,1,286.939,339.058,266.942,1,1,1,1,-1.8049,Bajo,Medio,Bajo,Medio,297.64633333333336,Bajo,4921
3,3,0,0,1,305.469,294.939,319.747,0,1,0,1,-2.5123,Bajo,Bajo,Medio,Bajo,306.7183333333333,Bajo,4922
2,4,0,0,1,322.719,350.601,265.179,1,1,1,2,-1.3724,Bajo,Medio,Bajo,Medio,312.833,Bajo,4923
3,5,1,0,1,280.733,278.923,302.542,0,1,0,0,-1.986,Bajo,Bajo,Bajo,Medio,287.3993333333333,Bajo,4924
2,5,1,0,0,224.711,264.248,317.661,1,1,0,3,-0.3573,Bajo,Bajo,Medio,Medio,268.87333333333333,Bajo,4925
1,3,0,0,0,260.87,237.276,215.059,1,1,1,0,-1.5828,Bajo,Bajo,Bajo,Medio,237.735,Bajo,4926
3,4,1,1,1,323.332,303.038,318.194,1,1,0,1,-1.027,Bajo,Bajo,Medio,Medio,314.8546666666667,Bajo,4927
4,4,0,0,1,299.86,284.822,275.986,1,1,1,1,-0.5256,Bajo,Bajo,Bajo,Medio,286.8893333333333,Bajo,4928
4,5,0,0,1,306.665,257.454,313.316,1,1,1,1,0.2125,Bajo,Bajo,Medio,Alto,292.4783333333333,Bajo,4929
2,3,1,1,1,299.141,257.758,322.754,1,1,1,1,-2.1115,Bajo,Bajo,Medio,Medio,293.2176666666667,Bajo,4930
5,4,0,1,1,285.875,316.637,346.096,1,1,1,2,0.9923,Bajo,Bajo,Medio,Alto,316.20266666666663,Bajo,4931
4,4,0,0,0,272.206,253.359,295.541,1,1,0,1,-1.224,Bajo,Bajo,Bajo,Medio,273.702,Bajo,4932
2,3,0,0,0,245.375,311.676,338.65,1,1,1,2,-2.4251,Bajo,Bajo,Medio,Bajo,298.56699999999995,Bajo,4933
3,4,1,1,1,293.62,274.708,342.629,0,1,0,1,0.0378,Bajo,Bajo,Medio,Alto,303.65233333333333,Bajo,4934
3,3,1,0,0,306.856,310.477,313.639,1,1,1,1,-2.2624,Bajo,Bajo,Medio,Bajo,310.324,Bajo,4935
5,5,0,1,1,268.429,315.804,309.753,1,1,1,0,1.1665,Bajo,Bajo,Medio,Alto,297.9953333333333,Bajo,4936
3,3,0,0,1,316.022,247.126,337.507,0,1,1,0,-1.9156,Bajo,Bajo,Medio,Medio,300.2183333333333,Bajo,4937
5,5,0,1,1,286.895,246.428,302.522,0,1,1,1,-0.2209,Bajo,Bajo,Bajo,Medio,278.615,Bajo,4938
5,0,0,1,1,246.746,204.151,305.458,0,1,1,1,-0.8494,Bajo,Bajo,Bajo,Medio,252.1183333333333,Bajo,4939
2,4,0,0,1,292.583,351.575,319.697,0,1,0,1,-1.3182,Bajo,Medio,Medio,Medio,321.285,Bajo,4940
2,2,0,0,1,339.136,253.227,317.701,0,1,0,0,-2.8703,Medio,Bajo,Medio,Bajo,303.3546666666667,Bajo,4941
5,5,0,0,0,265.221,232.218,191.057,1,1,0,1,-1.5699,Bajo,Bajo,Bajo,Medio,229.49866666666665,Bajo,4942
2,2,0,0,0,279.701,268.61,270.246,0,1,0,1,-2.9279,Bajo,Bajo,Bajo,Bajo,272.8523333333333,Bajo,4943
3,3,0,0,1,329.917,257.607,318.655,1,1,0,2,-2.2806,Bajo,Bajo,Medio,Bajo,302.05966666666666,Bajo,4944
3,5,1,0,1,280.733,278.923,302.542,0,1,0,0,-1.986,Bajo,Bajo,Bajo,Medio,287.3993333333333,Bajo,4945
3,3,1,1,0,282.601,315.138,290.135,1,1,0,1,-1.4436,Bajo,Bajo,Bajo,Medio,295.958,Bajo,4946
3,4,1,0,1,263.619,386.682,316.095,0,1,1,1,0.4911,Bajo,Medio,Medio,Alto,322.132,Bajo,4947
3,3,0,0,1,374.087,236.013,350.994,0,0,0,1,-1.1189,Medio,Bajo,Medio,Medio,320.36466666666666,Bajo,4948
2,1,1,0,1,328.351,270.789,310.617,0,1,0,1,-2.8967,Bajo,Bajo,Medio,Bajo,303.2523333333333,Bajo,4949
2,3,1,0,0,172.578,210.552,130.936,1,1,0,1,-3.1916,Bajo,Bajo,Bajo,Bajo,171.35533333333333,Bajo,4950
3,2,0,0,1,250.134,332.223,289.998,1,1,0,0,-2.3208,Bajo,Medio,Bajo,Bajo,290.785,Bajo,4951
5,4,1,1,1,301.888,281.836,358.99,1,1,1,1,-0.1858,Bajo,Bajo,Medio,Medio,314.238,Bajo,4952
4,3,0,0,1,344.029,253.596,347.152,1,1,0,1,-1.5546,Medio,Bajo,Medio,Medio,314.9256666666667,Bajo,4953
2,1,0,0,1,297.613,310.282,313.028,1,1,0,0,-2.6184,Bajo,Bajo,Medio,Bajo,306.97433333333333,Bajo,4954
3,2,1,0,1,350.536,286.239,303.108,0,1,0,1,-2.1567,Medio,Bajo,Bajo,Medio,313.2943333333333,Bajo,4955
4,4,0,0,1,319.395,322.022,321.726,0,0,1,0,-1.9207,Bajo,Medio,Medio,Medio,321.04766666666666,Bajo,4956
3,3,0,1,1,311.779,318.815,294.128,1,1,1,3,-0.8266,Bajo,Medio,Bajo,Medio,308.24066666666664,Bajo,4957
4,5,0,0,1,275.4,272.804,339.643,1,1,0,0,0.2455,Bajo,Bajo,Medio,Alto,295.949,Bajo,4958
3,4,1,1,1,255.517,358.824,286.34,0,1,0,2,-0.6721,Bajo,Medio,Bajo,Medio,300.22700000000003,Bajo,4959
3,3,0,0,0,337.401,247.608,327.491,1,1,0,1,-2.2774,Medio,Bajo,Medio,Bajo,304.1666666666667,Bajo,4960
4,4,1,0,1,306.199,356.299,280.38,0,1,0,1,-1.8151,Bajo,Medio,Bajo,Medio,314.29266666666666,Bajo,4961
2,2,1,0,0,355.856,292.737,314.348,0,1,0,0,-3.1204,Medio,Bajo,Medio,Bajo,320.98033333333336,Bajo,4962
2,3,0,0,0,291.044,337.098,295.372,0,1,0,1,-1.5955,Bajo,Medio,Bajo,Medio,307.838,Bajo,4963
1,1,0,0,1,302.886,272.629,319.894,1,1,0,0,-3.2598,Bajo,Bajo,Medio,Bajo,298.4696666666667,Bajo,4964
5,3,0,0,1,259.844,387.015,315.021,1,1,1,1,0.4773,Bajo,Medio,Medio,Alto,320.6266666666666,Bajo,4965
3,3,1,0,1,282.028,365.45,283.344,0,1,0,1,-2.5636,Bajo,Medio,Bajo,Bajo,310.27400000000006,Bajo,4966
4,2,1,0,0,300.016,321.929,256.374,1,1,1,2,-1.555,Bajo,Medio,Bajo,Medio,292.773,Bajo,4967
4,4,0,0,0,302.946,323.28,325.046,1,1,0,0,-1.9637,Bajo,Medio,Medio,Medio,317.09066666666666,Bajo,4968
4,0,1,0,0,265.224,301.676,280.318,0,1,0,1,-1.6171,Bajo,Bajo,Bajo,Medio,282.406,Bajo,4969
3,1,0,0,0,234.272,298.022,354.698,1,0,1,1,-2.2174,Bajo,Bajo,Medio,Bajo,295.664,Bajo,4970
3,4,1,0,0,332.563,285.685,269.685,1,1,1,2,-1.8995,Bajo,Bajo,Bajo,Medio,295.97766666666666,Bajo,4971
3,1,0,0,1,325.097,260.651,353.571,1,1,1,0,-1.3948,Bajo,Bajo,Medio,Medio,313.10633333333334,Bajo,4972
3,5,0,0,1,302.265,281.523,356.296,1,1,0,1,-0.2406,Bajo,Bajo,Medio,Medio,313.36133333333333,Bajo,4973
3,3,1,0,0,297.69,353.278,242.099,1,1,1,0,-0.7858,Bajo,Medio,Bajo,Medio,297.689,Bajo,4974
3,4,0,0,1,327.092,317.095,269.171,0,1,1,2,-1.074,Bajo,Medio,Bajo,Medio,304.45266666666663,Bajo,4975
3,3,1,1,1,307.95,327.106,279.382,1,1,1,0,-2.0593,Bajo,Medio,Bajo,Medio,304.8126666666667,Bajo,4976
2,3,1,0,0,315.144,291.344,353.569,1,1,0,3,0.0294,Bajo,Bajo,Medio,Alto,320.019,Bajo,4977
2,2,1,0,0,360.421,319.997,292.311,1,1,0,1,-1.8193,Medio,Medio,Bajo,Medio,324.243,Bajo,4978
4,0,1,1,1,326.307,295.591,341.213,1,1,1,0,-0.9401,Bajo,Bajo,Medio,Medio,321.03700000000003,Bajo,4979
2,2,0,0,0,286.106,305.231,309.649,1,1,0,1,-3.2598,Bajo,Bajo,Medio,Bajo,300.32866666666666,Bajo,4980
4,4,0,0,1,263.051,298.023,248.797,1,1,0,2,-1.8563,Bajo,Bajo,Bajo,Medio,269.95700000000005,Bajo,4981
4,4,0,1,1,323.207,232.863,262.598,1,1,1,1,-0.5984,Bajo,Bajo,Bajo,Medio,272.8893333333333,Bajo,4982
2,2,1,0,1,229.625,262.767,277.506,1,1,1,0,-2.0137,Bajo,Bajo,Bajo,Medio,256.63266666666664,Bajo,4983
3,3,0,0,1,291.079,284.152,307.06,0,1,1,3,-2.2238,Bajo,Bajo,Bajo,Bajo,294.097,Bajo,4984
4,2,0,0,1,344.637,289.989,290.909,1,1,1,0,-1.8259,Medio,Bajo,Bajo,Medio,308.51166666666666,Bajo,4985
3,2,1,0,1,297.438,304.894,348.01,1,1,0,1,-0.7427,Bajo,Bajo,Medio,Medio,316.78066666666666,Bajo,4986
4,4,0,0,1,293.22,312.519,326.457,1,1,0,2,-1.2887,Bajo,Bajo,Medio,Medio,310.732,Bajo,4987
3,2,1,0,0,315.186,235.034,282.378,0,1,0,4,-2.7845,Bajo,Bajo,Bajo,Bajo,277.53266666666667,Bajo,4988
4,5,1,0,0,316.227,285.912,348.923,1,1,1,3,-1.2166,Bajo,Bajo,Medio,Medio,317.0206666666666,Bajo,4989
3,0,1,0,1,287.372,319.258,347.235,0,1,0,1,-2.4436,Bajo,Medio,Medio,Bajo,317.955,Bajo,4990
1,2,1,0,1,259.795,247.01,278.522,0,1,0,1,-3.2872,Bajo,Bajo,Bajo,Bajo,261.77566666666667,Bajo,4991
4,4,0,0,0,316.179,270.906,323.913,1,1,0,3,-2.076,Bajo,Bajo,Medio,Medio,303.666,Bajo,4992
5,5,0,0,0,257.1,394.415,295.9,1,1,1,0,-0.2649,Bajo,Medio,Bajo,Medio,315.805,Bajo,4993
4,4,0,0,1,260.09,315.426,281.823,1,1,1,1,-1.4246,Bajo,Bajo,Bajo,Medio,285.7796666666666,Bajo,4994
1,3,0,0,1,286.482,348.978,299.568,1,1,1,1,-1.5657,Bajo,Medio,Bajo,Medio,311.676,Bajo,4995
3,3,1,0,1,312.838,233.586,275.615,1,0,1,0,-0.5168,Bajo,Bajo,Bajo,Medio,274.013,Bajo,4996
4,4,1,0,0,222.548,259.625,181.864,1,1,1,1,-1.0504,Bajo,Bajo,Bajo,Medio,221.3456666666667,Bajo,4997
4,4,1,0,0,222.548,259.625,181.864,1,1,1,1,-1.0504,Bajo,Bajo,Bajo,Medio,221.3456666666667,Bajo,4998
4,4,1,0,1,284.66,320.098,256.08,0,1,0,2,-1.5443,Bajo,Medio,Bajo,Medio,286.946,Bajo,4999
4,4,0,0,0,219.571,250.561,231.012,1,1,1,1,0.4897,Bajo,Bajo,Bajo,Alto,233.71466666666663,Bajo,5000
5,5,0,0,0,265.221,232.218,191.057,1,1,0,1,-1.5699,Bajo,Bajo,Bajo,Medio,229.49866666666665,Bajo,5001
3,3,0,0,1,305.469,294.939,319.747,0,1,0,1,-2.5123,Bajo,Bajo,Medio,Bajo,306.7183333333333,Bajo,5002
2,2,1,0,0,286.091,329.29,284.84,0,1,0,2,-3.3114,Bajo,Medio,Bajo,Bajo,300.07366666666667,Bajo,5003
3,2,0,1,1,301.66,320.761,283.236,0,1,0,1,-2.1285,Bajo,Medio,Bajo,Medio,301.8856666666667,Bajo,5004
2,1,1,0,0,309.433,289.806,313.255,1,1,0,2,-2.8134,Bajo,Bajo,Medio,Bajo,304.1646666666667,Bajo,5005
5,3,0,1,1,205.816,171.597,192.602,1,0,0,1,-1.4099,Bajo,Bajo,Bajo,Medio,190.005,Bajo,5006
2,3,1,1,1,299.141,257.758,322.754,1,1,1,1,-2.1115,Bajo,Bajo,Medio,Medio,293.2176666666667,Bajo,5007
2,1,1,0,1,282.84,326.472,324.171,0,1,0,0,-2.6881,Bajo,Medio,Medio,Bajo,311.161,Bajo,5008
2,4,0,0,0,247.466,258.307,249.178,1,1,0,4,-0.6282,Bajo,Bajo,Bajo,Medio,251.65033333333332,Bajo,5009
3,4,0,0,1,292.449,307.795,361.042,1,1,1,2,0.013,Bajo,Bajo,Medio,Alto,320.4286666666667,Bajo,5010
3,4,1,0,1,300.612,229.53,230.183,1,1,0,0,-1.1529,Bajo,Bajo,Bajo,Medio,253.4416666666667,Bajo,5011
1,2,1,1,1,249.002,336.773,238.203,0,1,1,1,-0.0674,Bajo,Medio,Bajo,Alto,274.65933333333334,Bajo,5012
1,4,0,0,0,288.616,239.213,334.649,1,0,1,3,-0.569,Bajo,Bajo,Medio,Medio,287.49266666666665,Bajo,5013
2,3,1,0,0,288.129,309.113,315.999,1,1,0,1,-2.4254,Bajo,Bajo,Medio,Bajo,304.41366666666664,Bajo,5014
4,4,1,0,1,269.367,361.277,308.63,0,1,0,0,-1.2682,Bajo,Medio,Bajo,Medio,313.0913333333333,Bajo,5015
3,3,0,1,1,297.219,329.466,328.915,0,1,1,2,-1.7355,Bajo,Medio,Medio,Medio,318.5333333333333,Bajo,5016
5,5,0,0,0,298.562,292.964,327.811,1,1,0,2,-1.8075,Bajo,Bajo,Medio,Medio,306.4456666666667,Bajo,5017
4,4,1,0,1,262.155,297.946,303.924,0,1,1,2,0.0651,Bajo,Bajo,Bajo,Alto,288.0083333333333,Bajo,5018
3,4,1,0,1,323.358,290.48,236.334,1,1,1,1,-1.5278,Bajo,Bajo,Bajo,Medio,283.3906666666667,Bajo,5019
2,3,1,0,0,288.129,309.113,315.999,1,1,0,1,-2.4254,Bajo,Bajo,Medio,Bajo,304.41366666666664,Bajo,5020
4,4,0,1,1,230.609,258.56,218.104,1,1,0,1,-0.5643,Bajo,Bajo,Bajo,Medio,235.7576666666667,Bajo,5021
0,1,1,0,0,310.311,291.858,325.185,1,1,0,0,-3.6205,Bajo,Bajo,Medio,Bajo,309.118,Bajo,5022
2,3,1,1,1,368.958,262.011,333.36,1,1,0,1,-1.973,Medio,Bajo,Medio,Medio,321.44300000000004,Bajo,5023
4,5,1,0,1,282.831,327.531,336.289,1,1,1,1,-0.1953,Bajo,Medio,Medio,Medio,315.55033333333336,Bajo,5024
4,3,0,1,1,272.827,291.431,322.491,1,1,1,2,0.2392,Bajo,Bajo,Medio,Alto,295.583,Bajo,5025
4,5,1,0,1,306.285,291.648,319.567,1,1,1,0,-0.0753,Bajo,Bajo,Medio,Alto,305.8333333333333,Bajo,5026
3,3,0,0,1,328.16,301.282,306.472,1,1,1,1,-1.729,Bajo,Bajo,Bajo,Medio,311.97133333333335,Bajo,5027
4,2,1,1,1,298.785,331.05,269.256,0,1,1,2,-0.1086,Bajo,Medio,Bajo,Medio,299.697,Bajo,5028
4,3,1,0,1,315.755,289.838,313.114,0,1,0,0,-1.8103,Bajo,Bajo,Medio,Medio,306.2356666666667,Bajo,5029
1,2,0,0,0,324.755,289.721,287.202,1,1,1,1,-1.6041,Bajo,Bajo,Bajo,Medio,300.5593333333333,Bajo,5030
3,3,0,0,1,281.488,311.18,328.019,1,1,1,1,-2.4389,Bajo,Bajo,Medio,Bajo,306.89566666666667,Bajo,5031
2,3,1,0,0,260.631,275.569,293.383,0,1,1,0,-2.3754,Bajo,Bajo,Bajo,Bajo,276.5276666666667,Bajo,5032
3,4,1,1,1,323.332,303.038,318.194,1,1,0,1,-1.027,Bajo,Bajo,Medio,Medio,314.8546666666667,Bajo,5033
3,3,1,0,0,279.884,297.994,325.428,1,1,1,0,-2.4748,Bajo,Bajo,Medio,Bajo,301.10200000000003,Bajo,5034
4,2,1,1,1,259.519,301.162,306.32,1,1,1,2,-1.1338,Bajo,Bajo,Bajo,Medio,289.00033333333334,Bajo,5035
3,3,1,0,1,344.711,250.123,338.753,1,1,1,1,-0.1907,Medio,Bajo,Medio,Medio,311.1956666666667,Bajo,5036
4,4,0,0,0,319.238,290.673,327.865,0,1,0,1,-2.1658,Bajo,Bajo,Medio,Medio,312.59200000000004,Bajo,5037
2,2,0,0,0,330.501,271.679,361.673,1,1,0,1,-3.3128,Bajo,Bajo,Medio,Bajo,321.28433333333334,Bajo,5038
1,1,0,0,1,302.886,272.629,319.894,1,1,0,0,-3.2598,Bajo,Bajo,Medio,Bajo,298.4696666666667,Bajo,5039
2,3,1,0,0,311.102,292.088,330.803,1,1,1,1,-2.0632,Bajo,Bajo,Medio,Medio,311.331,Bajo,5040
4,4,0,0,1,317.41,308.335,322.329,1,1,1,3,-0.4693,Bajo,Bajo,Medio,Medio,316.0246666666667,Bajo,5041
2,3,1,1,0,320.408,265.721,297.713,1,1,0,1,-2.0132,Bajo,Bajo,Bajo,Medio,294.61400000000003,Bajo,5042
4,3,0,0,0,287.163,232.734,281.88,1,1,0,0,-1.8425,Bajo,Bajo,Bajo,Medio,267.259,Bajo,5043
1,3,0,0,1,267.194,295.284,287.419,0,1,0,1,-1.3425,Bajo,Bajo,Bajo,Medio,283.29900000000004,Bajo,5044
4,5,0,1,1,324.126,293.626,339.33,0,1,1,1,-0.5517,Bajo,Bajo,Medio,Medio,319.0273333333333,Bajo,5045
2,3,1,1,1,299.141,257.758,322.754,1,1,1,1,-2.1115,Bajo,Bajo,Medio,Medio,293.2176666666667,Bajo,5046
2,1,1,0,0,284.143,325.475,282.276,0,1,0,1,-3.7116,Bajo,Medio,Bajo,Bajo,297.298,Bajo,5047
3,2,1,0,1,285.949,336.379,267.482,1,1,1,4,-1.8617,Bajo,Medio,Bajo,Medio,296.6033333333333,Bajo,5048
3,4,1,0,1,290.648,220.723,311.02,0,1,0,3,-1.7827,Bajo,Bajo,Medio,Medio,274.13033333333334,Bajo,5049
4,0,0,0,1,292.62,302.287,318.216,1,1,1,3,-1.0832,Bajo,Bajo,Medio,Medio,304.3743333333333,Bajo,5050
2,3,1,0,0,172.578,210.552,130.936,1,1,0,1,-3.1916,Bajo,Bajo,Bajo,Bajo,171.35533333333333,Bajo,5051
4,2,1,1,1,259.519,301.162,306.32,1,1,1,2,-1.1338,Bajo,Bajo,Bajo,Medio,289.00033333333334,Bajo,5052
3,2,1,0,1,307.018,332.838,321.175,1,1,1,0,-0.0128,Bajo,Medio,Medio,Alto,320.34366666666665,Bajo,5053
4,4,0,0,0,258.964,412.855,274.857,1,1,1,0,-1.38,Bajo,Medio,Bajo,Medio,315.5586666666666,Bajo,5054
3,5,0,0,0,289.428,189.981,285.206,1,1,0,1,-1.0761,Bajo,Bajo,Bajo,Medio,254.87166666666667,Bajo,5055
1,1,0,0,0,319.929,351.111,285.218,1,1,0,0,-4.3207,Bajo,Medio,Bajo,Bajo,318.7526666666667,Bajo,5056
4,4,0,0,0,320.588,363.847,253.401,0,1,1,3,0.16,Bajo,Medio,Bajo,Alto,312.612,Bajo,5057
5,4,0,1,1,269.032,319.87,274.705,1,0,1,3,-0.0125,Bajo,Medio,Bajo,Alto,287.869,Bajo,5058
3,3,0,0,1,318.712,264.066,336.478,1,1,1,2,-2.0993,Bajo,Bajo,Medio,Medio,306.4186666666667,Bajo,5059
3,4,1,0,1,351.416,331.263,278.372,0,1,1,2,-1.0911,Medio,Medio,Bajo,Medio,320.3503333333333,Bajo,5060
3,3,0,0,1,264.343,268.57,274.026,1,1,1,0,-0.4345,Bajo,Bajo,Bajo,Medio,268.9796666666667,Bajo,5061
5,3,0,0,1,299.866,305.241,358.739,1,1,1,2,0.1128,Bajo,Bajo,Medio,Alto,321.282,Bajo,5062
2,3,0,0,1,351.18,281.889,324.377,0,1,1,2,-1.8311,Medio,Bajo,Medio,Medio,319.14866666666666,Bajo,5063
2,2,1,0,0,355.856,292.737,314.348,0,1,0,0,-3.1204,Medio,Bajo,Medio,Bajo,320.98033333333336,Bajo,5064
3,3,1,0,1,289.049,320.937,230.005,1,1,0,2,-2.4321,Bajo,Medio,Bajo,Bajo,279.997,Bajo,5065
4,4,1,0,1,265.512,338.864,290.425,1,1,1,2,0.1034,Bajo,Medio,Bajo,Alto,298.267,Bajo,5066
4,4,0,0,1,362.71,293.385,314.816,1,1,0,1,0.2606,Medio,Bajo,Medio,Alto,323.637,Bajo,5067
3,4,1,0,1,299.994,337.685,316.837,0,0,0,2,-1.6399,Bajo,Medio,Medio,Medio,318.172,Bajo,5068
3,3,1,0,0,335.698,259.65,308.776,0,1,1,1,-2.9915,Medio,Bajo,Bajo,Bajo,301.37466666666666,Bajo,5069
3,3,0,0,0,314.416,261.967,324.068,1,1,0,1,-0.3612,Bajo,Bajo,Medio,Medio,300.1503333333333,Bajo,5070
4,4,1,0,1,306.199,356.299,280.38,0,1,0,1,-1.8151,Bajo,Medio,Bajo,Medio,314.29266666666666,Bajo,5071
4,4,1,1,1,321.506,297.245,299.819,1,1,1,2,-1.5374,Bajo,Bajo,Bajo,Medio,306.19,Bajo,5072
4,3,0,1,1,308.549,334.465,322.362,0,1,0,0,-1.1841,Bajo,Medio,Medio,Medio,321.792,Bajo,5073
4,4,0,0,0,316.179,270.906,323.913,1,1,0,3,-2.076,Bajo,Bajo,Medio,Medio,303.666,Bajo,5074
5,5,1,0,1,248.428,279.946,240.501,1,1,1,1,0.107,Bajo,Bajo,Bajo,Alto,256.2916666666667,Bajo,5075
4,3,1,1,1,268.424,268.841,306.087,0,1,0,1,-1.6925,Bajo,Bajo,Bajo,Medio,281.1173333333333,Bajo,5076
2,2,1,0,1,331.583,283.657,335.247,0,1,0,1,-3.177,Bajo,Bajo,Medio,Bajo,316.829,Bajo,5077
2,3,0,0,1,268.715,260.375,258.918,0,1,0,2,-2.1662,Bajo,Bajo,Bajo,Medio,262.6693333333333,Bajo,5078
4,4,1,0,1,262.155,297.946,303.924,0,1,1,2,0.0651,Bajo,Bajo,Bajo,Alto,288.0083333333333,Bajo,5079
